id,day,checkin,checkout
1241,2017-11-08,0,0
1067,2017-11-08,0,0
1275,2017-11-08,0,0
1007,2017-11-08,0,0
1209,2017-11-08,0,0
1139,2017-11-08,0,0
1096,2017-11-08,0,0
1370,2017-11-08,2017-11-08 06:24:14,2017-11-08 18:54:21
1137,2017-11-08,2017-11-08 06:57:13,2017-11-08 20:39:00
1180,2017-11-08,2017-11-08 06:57:20,2017-11-08 20:01:52
1226,2017-11-08,2017-11-08 07:02:36,2017-11-08 18:00:33
1253,2017-11-08,2017-11-08 07:10:10,2017-11-08 17:17:30
1359,2017-11-08,2017-11-08 07:15:21,2017-11-08 19:05:25
1041,2017-11-08,2017-11-08 07:15:38,2017-11-08 19:37:50
1397,2017-11-08,2017-11-08 07:18:11,2017-11-08 18:15:38
1210,2017-11-08,2017-11-08 07:22:36,2017-11-08 18:49:40
1493,2017-11-08,2017-11-08 07:22:43,2017-11-08 20:17:41
1145,2017-11-08,2017-11-08 07:24:56,2017-11-08 20:21:30
1186,2017-11-08,2017-11-08 07:26:03,2017-11-08 17:41:42
1467,2017-11-08,2017-11-08 07:27:41,2017-11-08 18:51:31
1456,2017-11-08,2017-11-08 07:27:54,2017-11-08 21:16:28
1342,2017-11-08,2017-11-08 07:28:27,2017-11-08 19:08:02
1204,2017-11-08,2017-11-08 07:29:15,2017-11-08 18:05:54
1431,2017-11-08,2017-11-08 07:29:48,2017-11-08 18:42:20
1167,2017-11-08,2017-11-08 07:31:55,2017-11-08 19:17:50
1257,2017-11-08,2017-11-08 07:37:28,2017-11-08 14:37:16
1417,2017-11-08,2017-11-08 07:37:49,2017-11-08 19:13:00
1224,2017-11-08,2017-11-08 07:41:32,2017-11-08 18:14:19
1108,2017-11-08,2017-11-08 07:44:49,2017-11-08 20:28:29
1124,2017-11-08,2017-11-08 07:45:06,2017-11-08 19:57:09
1439,2017-11-08,2017-11-08 07:46:22,2017-11-08 20:29:27
1307,2017-11-08,2017-11-08 07:46:31,2017-11-08 19:14:28
1255,2017-11-08,2017-11-08 07:49:50,2017-11-08 18:36:41
1451,2017-11-08,2017-11-08 07:49:50,2017-11-08 17:39:11
