id,day,checkin,checkout
1373,2017-11-03,0,0
1041,2017-11-03,0,0
1184,2017-11-03,0,0
1068,2017-11-03,0,0
1058,2017-11-03,0,0
1113,2017-11-03,0,0
1125,2017-11-03,0,0
1370,2017-11-03,2017-11-03 06:26:50,2017-11-03 17:48:59
1137,2017-11-03,2017-11-03 06:54:05,2017-11-03 18:12:06
1180,2017-11-03,2017-11-03 07:01:23,2017-11-03 17:23:45
1226,2017-11-03,2017-11-03 07:02:07,2017-11-03 17:33:54
1140,2017-11-03,2017-11-03 07:04:48,2017-11-03 18:27:28
1493,2017-11-03,2017-11-03 07:15:15,2017-11-03 18:05:38
1253,2017-11-03,2017-11-03 07:15:24,2017-11-03 17:16:53
1102,2017-11-03,2017-11-03 07:17:10,2017-11-03 19:10:02
1210,2017-11-03,2017-11-03 07:17:40,2017-11-03 18:58:09
1145,2017-11-03,2017-11-03 07:19:13,2017-11-03 21:09:45
1359,2017-11-03,2017-11-03 07:21:36,2017-11-03 21:33:57
1397,2017-11-03,2017-11-03 07:21:41,2017-11-03 18:08:46
1467,2017-11-03,2017-11-03 07:25:30,2017-11-03 19:37:41
1204,2017-11-03,2017-11-03 07:26:48,2017-11-03 18:05:49
1456,2017-11-03,2017-11-03 07:28:09,2017-11-03 19:04:42
1342,2017-11-03,2017-11-03 07:28:16,2017-11-03 17:44:06
1186,2017-11-03,2017-11-03 07:32:14,2017-11-03 17:40:49
1167,2017-11-03,2017-11-03 07:34:47,2017-11-03 21:07:53
1417,2017-11-03,2017-11-03 07:38:12,2017-11-03 19:46:16
1257,2017-11-03,2017-11-03 07:39:47,2017-11-03 19:08:17
1224,2017-11-03,2017-11-03 07:41:16,2017-11-03 20:51:00
1108,2017-11-03,2017-11-03 07:42:09,2017-11-03 18:17:31
1457,2017-11-03,2017-11-03 07:43:51,2017-11-03 18:20:58
1124,2017-11-03,2017-11-03 07:44:19,2017-11-03 17:16:39
1286,2017-11-03,2017-11-03 07:45:24,2017-11-03 20:25:48
1307,2017-11-03,2017-11-03 07:46:26,2017-11-03 19:44:09
1484,2017-11-03,2017-11-03 07:47:50,2017-11-03 18:18:48
1248,2017-11-03,2017-11-03 07:49:44,2017-11-03 17:25:48
1369,2017-11-03,2017-11-03 07:50:10,2017-11-03 17:45:18
1451,2017-11-03,2017-11-03 07:50:12,2017-11-03 17:34:44
1220,2017-11-03,2017-11-03 07:51:23,2017-11-03 19:27:34
1439,2017-11-03,2017-11-03 07:52:32,2017-11-03 17:45:02
1498,2017-11-03,2017-11-03 07:54:29,2017-11-03 12:42:26
1368,2017-11-03,2017-11-03 07:55:37,2017-11-03 16:59:20
1293,2017-11-03,2017-11-03 07:55:51,2017-11-03 18:16:53
1459,2017-11-03,2017-11-03 07:55:58,2017-11-03 19:23:26
1327,2017-11-03,2017-11-03 07:56:19,2017-11-03 20:52:49
1346,2017-11-03,2017-11-03 07:56:36,2017-11-03 18:20:47
1347,2017-11-03,2017-11-03 07:56:40,2017-11-03 17:49:06
1151,2017-11-03,2017-11-03 07:57:15,2017-11-03 21:15:34
1255,2017-11-03,2017-11-03 07:58:49,2017-11-03 20:30:07
1213,2017-11-03,2017-11-03 07:59:00,2017-11-03 18:25:48
1254,2017-11-03,2017-11-03 07:59:07,2017-11-03 22:29:09
1154,2017-11-03,2017-11-03 07:59:46,2017-11-03 19:27:42
1252,2017-11-03,2017-11-03 08:03:06,2017-11-03 19:34:28
1127,2017-11-03,2017-11-03 08:03:41,2017-11-03 19:13:51
1345,2017-11-03,2017-11-03 08:04:08,2017-11-03 19:28:17
1495,2017-11-03,2017-11-03 08:06:44,2017-11-03 18:57:26
