id,day,checkin,checkout
1180,2017-11-26,2017-11-26 06:56:58,2017-11-26 17:32:17
1137,2017-11-26,2017-11-26 07:00:45,2017-11-26 18:19:00
1253,2017-11-26,2017-11-26 07:12:00,2017-11-26 17:23:15
1102,2017-11-26,2017-11-26 07:14:40,2017-11-26 19:08:28
1226,2017-11-26,2017-11-26 07:16:38,2017-11-26 17:22:51
1467,2017-11-26,2017-11-26 07:38:51,2017-11-26 18:05:26
1342,2017-11-26,2017-11-26 07:47:09,2017-11-26 18:58:35
1431,2017-11-26,2017-11-26 07:49:23,2017-11-26 18:10:41
1220,2017-11-26,2017-11-26 07:51:03,2017-11-26 19:20:41
1108,2017-11-26,2017-11-26 07:52:13,2017-11-26 18:18:59
1327,2017-11-26,2017-11-26 07:53:39,2017-11-26 18:11:45
1439,2017-11-26,2017-11-26 07:56:13,2017-11-26 20:35:57
1255,2017-11-26,2017-11-26 07:58:28,2017-11-26 18:41:53
1213,2017-11-26,2017-11-26 08:01:16,2017-11-26 19:41:12
1451,2017-11-26,2017-11-26 08:01:18,2017-11-26 19:07:45
1498,2017-11-26,2017-11-26 08:01:19,2017-11-26 20:21:39
1369,2017-11-26,2017-11-26 08:01:22,2017-11-26 17:40:12
1248,2017-11-26,2017-11-26 08:04:11,2017-11-26 17:14:34
1293,2017-11-26,2017-11-26 08:04:33,2017-11-26 19:09:53
1347,2017-11-26,2017-11-26 08:06:09,2017-11-26 17:48:07
1368,2017-11-26,2017-11-26 08:06:48,2017-11-26 19:02:19
1346,2017-11-26,2017-11-26 08:07:22,2017-11-26 19:33:50
1491,2017-11-26,2017-11-26 08:10:09,2017-11-26 18:53:57
1041,2017-11-26,2017-11-26 08:21:38,2017-11-26 17:48:24
1270,2017-11-26,2017-11-26 08:22:35,2017-11-26 18:39:32
1106,2017-11-26,2017-11-26 08:35:53,2017-11-26 18:22:55
1221,2017-11-26,2017-11-26 08:42:48,2017-11-26 21:46:26
1471,2017-11-26,2017-11-26 08:44:31,2017-11-26 18:40:31
1262,2017-11-26,2017-11-26 08:51:45,2017-11-26 18:59:50
1340,2017-11-26,2017-11-26 08:59:43,2017-11-26 19:13:39
1284,2017-11-26,2017-11-26 09:59:33,2017-11-26 19:52:28
1155,2017-11-26,2017-11-26 10:17:00,2017-11-26 21:57:01
