id,day,checkin,checkout
1067,2017-11-28,0,0
1149,2017-11-28,0,0
1383,2017-11-28,0,0
1100,2017-11-28,0,0
1389,2017-11-28,0,0
1352,2017-11-28,0,0
1059,2017-11-28,0,0
1370,2017-11-28,2017-11-28 06:21:13,2017-11-28 17:50:10
1180,2017-11-28,2017-11-28 06:49:59,2017-11-28 17:26:58
1137,2017-11-28,2017-11-28 06:51:50,2017-11-28 18:14:59
1140,2017-11-28,2017-11-28 07:01:49,2017-11-28 18:28:52
1226,2017-11-28,2017-11-28 07:08:44,2017-11-28 18:18:56
1253,2017-11-28,2017-11-28 07:13:59,2017-11-28 17:44:08
1102,2017-11-28,2017-11-28 07:14:07,2017-11-28 20:21:42
1359,2017-11-28,2017-11-28 07:14:52,2017-11-28 18:59:44
1041,2017-11-28,2017-11-28 07:22:17,2017-11-28 14:06:28
1397,2017-11-28,2017-11-28 07:22:22,2017-11-28 20:01:09
1493,2017-11-28,2017-11-28 07:22:59,2017-11-28 19:12:04
1145,2017-11-28,2017-11-28 07:25:32,2017-11-28 19:29:29
1186,2017-11-28,2017-11-28 07:27:58,2017-11-28 20:09:13
1456,2017-11-28,2017-11-28 07:28:16,2017-11-28 20:18:47
1204,2017-11-28,2017-11-28 07:31:25,2017-11-28 18:06:12
1257,2017-11-28,2017-11-28 07:34:33,2017-11-28 20:30:53
1431,2017-11-28,2017-11-28 07:35:14,2017-11-28 17:18:31
1108,2017-11-28,2017-11-28 07:37:47,2017-11-28 20:23:29
1417,2017-11-28,2017-11-28 07:38:02,2017-11-28 19:13:24
1167,2017-11-28,2017-11-28 07:40:01,2017-11-28 19:09:48
1467,2017-11-28,2017-11-28 07:40:14,2017-11-28 20:34:04
1342,2017-11-28,2017-11-28 07:41:10,2017-11-28 18:34:42
1224,2017-11-28,2017-11-28 07:41:21,2017-11-28 19:26:17
1124,2017-11-28,2017-11-28 07:42:15,2017-11-28 17:31:37
1459,2017-11-28,2017-11-28 07:42:25,2017-11-28 19:39:11
1484,2017-11-28,2017-11-28 07:43:13,2017-11-28 21:16:31
1307,2017-11-28,2017-11-28 07:44:44,2017-11-28 21:51:41
1286,2017-11-28,2017-11-28 07:45:06,2017-11-28 21:29:11
1255,2017-11-28,2017-11-28 07:46:59,2017-11-28 18:23:29
1220,2017-11-28,2017-11-28 07:52:18,2017-11-28 19:25:05
1248,2017-11-28,2017-11-28 07:53:46,2017-11-28 19:22:49
1451,2017-11-28,2017-11-28 07:53:52,2017-11-28 19:07:46
1457,2017-11-28,2017-11-28 07:54:11,2017-11-28 18:24:48
