id,day,checkin,checkout
1067,2017-11-06,0,0
1299,2017-11-06,0,0
1346,2017-11-06,0,0
1416,2017-11-06,0,0
1059,2017-11-06,0,0
1137,2017-11-06,0,0
1277,2017-11-06,0,0
1068,2017-11-06,0,0
1041,2017-11-06,0,0
1100,2017-11-06,0,0
1180,2017-11-06,2017-11-06 06:56:05,2017-11-06 20:06:07
1140,2017-11-06,2017-11-06 07:06:30,2017-11-06 21:18:00
1253,2017-11-06,2017-11-06 07:12:54,2017-11-06 17:13:24
1397,2017-11-06,2017-11-06 07:13:23,2017-11-06 19:32:14
1493,2017-11-06,2017-11-06 07:14:15,2017-11-06 20:04:15
1226,2017-11-06,2017-11-06 07:14:19,2017-11-06 17:35:50
1102,2017-11-06,2017-11-06 07:15:22,2017-11-06 19:50:52
1210,2017-11-06,2017-11-06 07:18:36,2017-11-06 20:08:59
1186,2017-11-06,2017-11-06 07:26:34,2017-11-06 17:42:12
1359,2017-11-06,2017-11-06 07:26:43,2017-11-06 18:58:56
1204,2017-11-06,2017-11-06 07:26:53,2017-11-06 18:13:50
1456,2017-11-06,2017-11-06 07:28:23,2017-11-06 19:23:33
1145,2017-11-06,2017-11-06 07:30:14,2017-11-06 19:56:31
1167,2017-11-06,2017-11-06 07:31:38,2017-11-06 21:26:15
1342,2017-11-06,2017-11-06 07:32:58,2017-11-06 17:58:19
1431,2017-11-06,2017-11-06 07:35:28,2017-11-06 18:33:21
1417,2017-11-06,2017-11-06 07:37:47,2017-11-06 19:28:45
1257,2017-11-06,2017-11-06 07:37:59,2017-11-06 19:06:05
1467,2017-11-06,2017-11-06 07:41:33,2017-11-06 21:10:11
1224,2017-11-06,2017-11-06 07:41:39,2017-11-06 19:11:32
1484,2017-11-06,2017-11-06 07:44:05,2017-11-06 18:41:23
1459,2017-11-06,2017-11-06 07:46:01,2017-11-06 19:51:42
1307,2017-11-06,2017-11-06 07:46:28,2017-11-06 19:26:22
1327,2017-11-06,2017-11-06 07:50:43,2017-11-06 18:01:46
1451,2017-11-06,2017-11-06 07:50:55,2017-11-06 17:36:50
1124,2017-11-06,2017-11-06 07:51:53,2017-11-06 17:18:38
1439,2017-11-06,2017-11-06 07:52:32,2017-11-06 19:28:10
1108,2017-11-06,2017-11-06 07:54:05,2017-11-06 20:43:17
1498,2017-11-06,2017-11-06 07:54:49,2017-11-06 19:08:37
1213,2017-11-06,2017-11-06 07:55:00,2017-11-06 18:23:10
1368,2017-11-06,2017-11-06 07:55:30,2017-11-06 17:04:53
1345,2017-11-06,2017-11-06 07:55:39,2017-11-06 19:02:50
1293,2017-11-06,2017-11-06 07:56:26,2017-11-06 18:15:36
1220,2017-11-06,2017-11-06 07:56:58,2017-11-06 21:44:44
1255,2017-11-06,2017-11-06 07:57:15,2017-11-06 20:34:43
1347,2017-11-06,2017-11-06 07:58:13,2017-11-06 20:26:36
1369,2017-11-06,2017-11-06 07:59:35,2017-11-06 20:22:10
1248,2017-11-06,2017-11-06 07:59:44,2017-11-06 17:04:08
1286,2017-11-06,2017-11-06 08:02:34,2017-11-06 21:20:25
1251,2017-11-06,2017-11-06 08:03:13,2017-11-06 19:14:23
1154,2017-11-06,2017-11-06 08:06:36,2017-11-06 19:21:02
1344,2017-11-06,2017-11-06 08:07:38,2017-11-06 18:16:43
1151,2017-11-06,2017-11-06 08:08:22,2017-11-06 19:20:44
1142,2017-11-06,2017-11-06 08:09:04,2017-11-06 22:33:51
1495,2017-11-06,2017-11-06 08:09:06,2017-11-06 18:53:14
1351,2017-11-06,2017-11-06 08:09:48,2017-11-06 19:51:18
1491,2017-11-06,2017-11-06 08:11:18,2017-11-06 18:59:51
1457,2017-11-06,2017-11-06 08:11:40,2017-11-06 19:55:23
1330,2017-11-06,2017-11-06 08:12:11,2017-11-06 19:24:44
1127,2017-11-06,2017-11-06 08:14:21,2017-11-06 19:21:03
1296,2017-11-06,2017-11-06 08:15:13,2017-11-06 19:21:08
1165,2017-11-06,2017-11-06 08:15:14,2017-11-06 19:43:51
1098,2017-11-06,2017-11-06 08:15:47,2017-11-06 18:51:39
1252,2017-11-06,2017-11-06 08:17:19,2017-11-06 20:07:20
1182,2017-11-06,2017-11-06 08:18:46,2017-11-06 18:46:04
1254,2017-11-06,2017-11-06 08:19:23,2017-11-06 20:16:10
1449,2017-11-06,2017-11-06 08:19:32,2017-11-06 19:13:53
1370,2017-11-06,2017-11-06 08:19:38,2017-11-06 20:10:40
1486,2017-11-06,2017-11-06 08:20:26,2017-11-06 18:55:31
1306,2017-11-06,2017-11-06 08:21:25,2017-11-06 19:05:30
1104,2017-11-06,2017-11-06 08:21:51,2017-11-06 20:53:57
1207,2017-11-06,2017-11-06 08:22:09,2017-11-06 20:33:19
1270,2017-11-06,2017-11-06 08:22:16,2017-11-06 20:16:33
1429,2017-11-06,2017-11-06 08:22:30,2017-11-06 21:09:21
1466,2017-11-06,2017-11-06 08:22:51,2017-11-06 18:28:33
1362,2017-11-06,2017-11-06 08:23:00,2017-11-06 18:30:14
1490,2017-11-06,2017-11-06 08:23:32,2017-11-06 18:39:14
1191,2017-11-06,2017-11-06 08:24:08,2017-11-06 19:27:14
1126,2017-11-06,2017-11-06 08:24:38,2017-11-06 19:43:55
1428,2017-11-06,2017-11-06 08:24:51,2017-11-06 18:11:43
1312,2017-11-06,2017-11-06 08:25:19,2017-11-06 19:49:22
1496,2017-11-06,2017-11-06 08:25:29,2017-11-06 20:19:54
1406,2017-11-06,2017-11-06 08:26:04,2017-11-06 21:44:47
1265,2017-11-06,2017-11-06 08:26:15,2017-11-06 20:16:27
1336,2017-11-06,2017-11-06 08:26:18,2017-11-06 20:52:48
1125,2017-11-06,2017-11-06 08:26:47,2017-11-06 16:22:28
1477,2017-11-06,2017-11-06 08:27:20,2017-11-06 18:49:07
1396,2017-11-06,2017-11-06 08:27:32,2017-11-06 21:28:21
1321,2017-11-06,2017-11-06 08:28:08,2017-11-06 21:37:39
1371,2017-11-06,2017-11-06 08:28:46,2017-11-06 21:09:08
1199,2017-11-06,2017-11-06 08:28:53,2017-11-06 18:12:28
1246,2017-11-06,2017-11-06 08:29:18,2017-11-06 19:28:57
1275,2017-11-06,2017-11-06 08:29:24,2017-11-06 18:27:04
1481,2017-11-06,2017-11-06 08:29:25,2017-11-06 18:32:00
1483,2017-11-06,2017-11-06 08:29:45,2017-11-06 18:06:11
1420,2017-11-06,2017-11-06 08:31:24,2017-11-06 21:16:44
1348,2017-11-06,2017-11-06 08:32:38,2017-11-06 19:02:39
1147,2017-11-06,2017-11-06 08:34:03,2017-11-06 18:40:41
1197,2017-11-06,2017-11-06 08:34:19,2017-11-06 18:23:42
1115,2017-11-06,2017-11-06 08:34:21,2017-11-06 18:41:13
1343,2017-11-06,2017-11-06 08:34:45,2017-11-06 18:27:41
1425,2017-11-06,2017-11-06 08:35:18,2017-11-06 18:09:52
1007,2017-11-06,2017-11-06 08:35:34,2017-11-06 16:33:32
1349,2017-11-06,2017-11-06 08:35:35,2017-11-06 18:09:58
1230,2017-11-06,2017-11-06 08:35:53,2017-11-06 21:02:38
1393,2017-11-06,2017-11-06 08:35:53,2017-11-06 20:46:44
1278,2017-11-06,2017-11-06 08:36:00,2017-11-06 19:19:16
1189,2017-11-06,2017-11-06 08:36:13,2017-11-06 19:31:49
1221,2017-11-06,2017-11-06 08:36:18,2017-11-06 20:31:56
1435,2017-11-06,2017-11-06 08:37:46,2017-11-06 19:11:30
1205,2017-11-06,2017-11-06 08:38:49,2017-11-06 19:57:36
1200,2017-11-06,2017-11-06 08:38:54,2017-11-06 20:22:55
1152,2017-11-06,2017-11-06 08:38:55,2017-11-06 18:15:38
1305,2017-11-06,2017-11-06 08:39:03,2017-11-06 20:46:51
1129,2017-11-06,2017-11-06 08:39:06,2017-11-06 19:12:31
1092,2017-11-06,2017-11-06 08:39:15,2017-11-06 21:47:38
1313,2017-11-06,2017-11-06 08:39:26,2017-11-06 20:39:42
1134,2017-11-06,2017-11-06 08:39:56,2017-11-06 20:21:58
1399,2017-11-06,2017-11-06 08:40:18,2017-11-06 22:04:54
1149,2017-11-06,2017-11-06 08:40:19,2017-11-06 19:01:08
1153,2017-11-06,2017-11-06 08:42:05,2017-11-06 19:28:04
1382,2017-11-06,2017-11-06 08:43:30,2017-11-06 19:15:56
1473,2017-11-06,2017-11-06 08:43:44,2017-11-06 19:27:15
1234,2017-11-06,2017-11-06 08:43:48,2017-11-06 18:34:49
1388,2017-11-06,2017-11-06 08:44:03,2017-11-06 22:20:16
1139,2017-11-06,2017-11-06 08:44:14,2017-11-06 19:24:14
1326,2017-11-06,2017-11-06 08:44:20,2017-11-06 21:05:07
1301,2017-11-06,2017-11-06 08:45:50,2017-11-06 19:19:46
1378,2017-11-06,2017-11-06 08:45:58,2017-11-06 18:35:59
1398,2017-11-06,2017-11-06 08:46:42,2017-11-06 18:56:16
1184,2017-11-06,2017-11-06 08:46:46,2017-11-06 20:10:01
1192,2017-11-06,2017-11-06 08:46:53,2017-11-06 18:32:31
1211,2017-11-06,2017-11-06 08:47:21,2017-11-06 20:27:19
1103,2017-11-06,2017-11-06 08:47:27,2017-11-06 19:21:57
1169,2017-11-06,2017-11-06 08:47:30,2017-11-06 19:09:51
1303,2017-11-06,2017-11-06 08:47:46,2017-11-06 19:25:47
1322,2017-11-06,2017-11-06 08:48:06,2017-11-06 21:13:22
1409,2017-11-06,2017-11-06 08:48:10,2017-11-06 19:34:52
1405,2017-11-06,2017-11-06 08:48:16,2017-11-06 18:49:24
1354,2017-11-06,2017-11-06 08:48:25,2017-11-06 19:15:28
1243,2017-11-06,2017-11-06 08:48:57,2017-11-06 21:00:10
1403,2017-11-06,2017-11-06 08:49:03,2017-11-06 18:11:33
1249,2017-11-06,2017-11-06 08:49:10,2017-11-06 19:11:21
1433,2017-11-06,2017-11-06 08:49:24,2017-11-06 16:10:04
1494,2017-11-06,2017-11-06 08:49:35,2017-11-06 18:56:53
1233,2017-11-06,2017-11-06 08:50:07,2017-11-06 19:06:11
1263,2017-11-06,2017-11-06 08:50:10,2017-11-06 19:17:47
1262,2017-11-06,2017-11-06 08:50:30,2017-11-06 19:17:42
1112,2017-11-06,2017-11-06 08:50:50,2017-11-06 18:34:06
1110,2017-11-06,2017-11-06 08:51:06,2017-11-06 20:55:03
1339,2017-11-06,2017-11-06 08:51:29,2017-11-06 19:02:34
1132,2017-11-06,2017-11-06 08:51:31,2017-11-06 21:35:38
1328,2017-11-06,2017-11-06 08:51:38,2017-11-06 20:31:26
1315,2017-11-06,2017-11-06 08:51:45,2017-11-06 21:30:01
1282,2017-11-06,2017-11-06 08:51:49,2017-11-06 18:23:45
1357,2017-11-06,2017-11-06 08:52:20,2017-11-06 18:54:00
1464,2017-11-06,2017-11-06 08:52:22,2017-11-06 18:44:32
1391,2017-11-06,2017-11-06 08:52:35,2017-11-06 18:45:06
1156,2017-11-06,2017-11-06 08:52:39,2017-11-06 18:40:44
1475,2017-11-06,2017-11-06 08:52:43,2017-11-06 19:38:30
1314,2017-11-06,2017-11-06 08:52:48,2017-11-06 18:57:55
1436,2017-11-06,2017-11-06 08:52:52,2017-11-06 19:20:38
1141,2017-11-06,2017-11-06 08:53:06,2017-11-06 19:29:33
1474,2017-11-06,2017-11-06 08:53:07,2017-11-06 19:47:07
1480,2017-11-06,2017-11-06 08:53:12,2017-11-06 18:11:42
1295,2017-11-06,2017-11-06 08:53:15,2017-11-06 18:45:29
1195,2017-11-06,2017-11-06 08:54:02,2017-11-06 20:09:14
1281,2017-11-06,2017-11-06 08:54:06,2017-11-06 18:49:25
1300,2017-11-06,2017-11-06 08:54:13,2017-11-06 21:29:45
1176,2017-11-06,2017-11-06 08:54:18,2017-11-06 18:47:02
1060,2017-11-06,2017-11-06 08:54:48,2017-11-06 18:04:59
1308,2017-11-06,2017-11-06 08:54:53,2017-11-06 19:45:23
1223,2017-11-06,2017-11-06 08:54:55,2017-11-06 18:37:34
1379,2017-11-06,2017-11-06 08:55:05,2017-11-06 18:29:30
1334,2017-11-06,2017-11-06 08:55:06,2017-11-06 20:13:43
1363,2017-11-06,2017-11-06 08:55:36,2017-11-06 18:52:20
1408,2017-11-06,2017-11-06 08:56:09,2017-11-06 18:08:21
1283,2017-11-06,2017-11-06 08:56:13,2017-11-06 19:43:06
1159,2017-11-06,2017-11-06 08:56:20,2017-11-06 18:28:39
1113,2017-11-06,2017-11-06 08:56:32,2017-11-06 21:22:24
1319,2017-11-06,2017-11-06 08:56:34,2017-11-06 20:47:37
1373,2017-11-06,2017-11-06 08:56:35,2017-11-06 19:10:09
1118,2017-11-06,2017-11-06 08:57:29,2017-11-06 20:12:25
1499,2017-11-06,2017-11-06 08:57:35,2017-11-06 18:40:38
1183,2017-11-06,2017-11-06 08:57:44,2017-11-06 20:18:18
1440,2017-11-06,2017-11-06 08:58:05,2017-11-06 20:33:57
1404,2017-11-06,2017-11-06 08:58:08,2017-11-06 18:54:27
1385,2017-11-06,2017-11-06 08:58:13,2017-11-06 20:52:43
1469,2017-11-06,2017-11-06 08:58:21,2017-11-06 18:40:04
1172,2017-11-06,2017-11-06 08:58:57,2017-11-06 19:02:21
