id,day,checkin,checkout
1180,2017-11-25,2017-11-25 06:57:35,2017-11-25 18:12:02
1137,2017-11-25,2017-11-25 07:00:51,2017-11-25 18:02:11
1253,2017-11-25,2017-11-25 07:08:31,2017-11-25 18:44:15
1226,2017-11-25,2017-11-25 07:15:37,2017-11-25 17:21:21
1186,2017-11-25,2017-11-25 07:37:30,2017-11-25 18:31:25
1484,2017-11-25,2017-11-25 07:41:20,2017-11-25 18:31:59
1342,2017-11-25,2017-11-25 07:42:06,2017-11-25 18:18:21
1431,2017-11-25,2017-11-25 07:43:24,2017-11-25 18:53:08
1467,2017-11-25,2017-11-25 07:44:37,2017-11-25 17:57:36
1124,2017-11-25,2017-11-25 07:45:11,2017-11-25 17:16:10
1108,2017-11-25,2017-11-25 07:52:45,2017-11-25 18:44:00
1369,2017-11-25,2017-11-25 07:52:55,2017-11-25 15:36:29
1248,2017-11-25,2017-11-25 07:55:40,2017-11-25 17:09:07
1327,2017-11-25,2017-11-25 07:57:30,2017-11-25 18:02:12
1368,2017-11-25,2017-11-25 07:58:15,2017-11-25 16:57:26
1255,2017-11-25,2017-11-25 07:59:39,2017-11-25 17:51:01
1293,2017-11-25,2017-11-25 07:59:52,2017-11-25 18:06:48
1347,2017-11-25,2017-11-25 08:00:35,2017-11-25 20:14:41
1346,2017-11-25,2017-11-25 08:03:26,2017-11-25 18:12:14
1451,2017-11-25,2017-11-25 08:03:40,2017-11-25 20:09:36
1213,2017-11-25,2017-11-25 08:09:03,2017-11-25 16:10:34
1151,2017-11-25,2017-11-25 08:20:41,2017-11-25 18:44:59
1197,2017-11-25,2017-11-25 08:29:27,2017-11-25 21:02:19
1312,2017-11-25,2017-11-25 08:32:05,2017-11-25 20:58:22
1396,2017-11-25,2017-11-25 08:34:31,2017-11-25 19:20:37
1277,2017-11-25,2017-11-25 08:41:37,2017-11-25 15:05:16
1153,2017-11-25,2017-11-25 08:48:21,2017-11-25 19:02:57
1183,2017-11-25,2017-11-25 08:48:22,2017-11-25 21:11:25
1378,2017-11-25,2017-11-25 08:48:52,2017-11-25 19:26:46
1433,2017-11-25,2017-11-25 08:53:06,2017-11-25 18:35:23
1172,2017-11-25,2017-11-25 08:55:22,2017-11-25 21:12:03
1325,2017-11-25,2017-11-25 09:44:18,2017-11-25 20:12:47
1381,2017-11-25,2017-11-25 09:54:42,2017-11-25 21:41:31
1216,2017-11-25,2017-11-25 09:58:11,2017-11-25 19:23:55
