id,day,checkin,checkout
1067,2017-11-22,0,0
1013,2017-11-22,0,0
1370,2017-11-22,2017-11-22 06:31:16,2017-11-22 17:53:09
1180,2017-11-22,2017-11-22 06:42:27,2017-11-22 17:31:57
1137,2017-11-22,2017-11-22 06:56:38,2017-11-22 18:12:02
1140,2017-11-22,2017-11-22 07:03:11,2017-11-22 21:13:25
1359,2017-11-22,2017-11-22 07:12:58,2017-11-22 18:54:30
1102,2017-11-22,2017-11-22 07:16:02,2017-11-22 20:30:00
1493,2017-11-22,2017-11-22 07:16:16,2017-11-22 19:05:05
1145,2017-11-22,2017-11-22 07:16:35,2017-11-22 22:23:44
1210,2017-11-22,2017-11-22 07:23:53,2017-11-22 21:51:47
1041,2017-11-22,2017-11-22 07:26:27,2017-11-22 17:47:54
1456,2017-11-22,2017-11-22 07:28:00,2017-11-22 19:05:01
1342,2017-11-22,2017-11-22 07:29:46,2017-11-22 18:23:35
1431,2017-11-22,2017-11-22 07:30:28,2017-11-22 17:16:39
1484,2017-11-22,2017-11-22 07:30:42,2017-11-22 14:37:10
1186,2017-11-22,2017-11-22 07:32:35,2017-11-22 17:43:36
1417,2017-11-22,2017-11-22 07:37:51,2017-11-22 21:18:46
1257,2017-11-22,2017-11-22 07:38:53,2017-11-22 19:02:54
1467,2017-11-22,2017-11-22 07:40:36,2017-11-22 18:18:09
1224,2017-11-22,2017-11-22 07:41:05,2017-11-22 19:23:10
1459,2017-11-22,2017-11-22 07:41:24,2017-11-22 19:09:47
1167,2017-11-22,2017-11-22 07:42:03,2017-11-22 19:09:42
1369,2017-11-22,2017-11-22 07:43:04,2017-11-22 18:45:47
1327,2017-11-22,2017-11-22 07:45:14,2017-11-22 19:45:44
1255,2017-11-22,2017-11-22 07:45:42,2017-11-22 17:51:20
1307,2017-11-22,2017-11-22 07:46:57,2017-11-22 19:41:06
1220,2017-11-22,2017-11-22 07:49:23,2017-11-22 19:31:22
1124,2017-11-22,2017-11-22 07:51:45,2017-11-22 19:27:10
1451,2017-11-22,2017-11-22 07:52:14,2017-11-22 19:04:37
1439,2017-11-22,2017-11-22 07:52:31,2017-11-22 17:47:16
1498,2017-11-22,2017-11-22 07:53:02,2017-11-22 18:04:05
1154,2017-11-22,2017-11-22 07:54:21,2017-11-22 19:14:51
1368,2017-11-22,2017-11-22 07:54:46,2017-11-22 17:04:56
1457,2017-11-22,2017-11-22 07:56:36,2017-11-22 18:21:02
1346,2017-11-22,2017-11-22 07:56:41,2017-11-22 18:22:48
1286,2017-11-22,2017-11-22 07:56:48,2017-11-22 20:49:35
1347,2017-11-22,2017-11-22 07:56:57,2017-11-22 19:21:05
1293,2017-11-22,2017-11-22 07:57:28,2017-11-22 18:12:46
1213,2017-11-22,2017-11-22 07:58:11,2017-11-22 18:24:45
1251,2017-11-22,2017-11-22 08:01:08,2017-11-22 20:13:17
1345,2017-11-22,2017-11-22 08:03:22,2017-11-22 21:36:45
1226,2017-11-22,2017-11-22 08:05:14,2017-11-22 17:48:07
1344,2017-11-22,2017-11-22 08:07:10,2017-11-22 18:18:01
1142,2017-11-22,2017-11-22 08:08:47,2017-11-22 20:07:26
1248,2017-11-22,2017-11-22 08:08:59,2017-11-22 17:14:03
1296,2017-11-22,2017-11-22 08:11:31,2017-11-22 19:27:24
1151,2017-11-22,2017-11-22 08:11:31,2017-11-22 18:39:14
1330,2017-11-22,2017-11-22 08:13:33,2017-11-22 19:59:37
1491,2017-11-22,2017-11-22 08:14:02,2017-11-22 19:42:51
1254,2017-11-22,2017-11-22 08:15:09,2017-11-22 22:50:41
1127,2017-11-22,2017-11-22 08:15:34,2017-11-22 21:38:52
1098,2017-11-22,2017-11-22 08:15:55,2017-11-22 19:59:11
1486,2017-11-22,2017-11-22 08:16:00,2017-11-22 18:56:47
1165,2017-11-22,2017-11-22 08:17:01,2017-11-22 18:38:40
1495,2017-11-22,2017-11-22 08:17:09,2017-11-22 19:47:19
1253,2017-11-22,2017-11-22 08:18:19,2017-11-22 17:04:57
1108,2017-11-22,2017-11-22 08:18:20,2017-11-22 20:23:51
1177,2017-11-22,2017-11-22 08:20:04,2017-11-22 20:54:32
1306,2017-11-22,2017-11-22 08:20:18,2017-11-22 19:05:07
1104,2017-11-22,2017-11-22 08:20:47,2017-11-22 18:05:06
1362,2017-11-22,2017-11-22 08:20:56,2017-11-22 19:47:50
1351,2017-11-22,2017-11-22 08:21:27,2017-11-22 18:59:25
1205,2017-11-22,2017-11-22 08:21:42,2017-11-22 19:03:09
1191,2017-11-22,2017-11-22 08:22:24,2017-11-22 19:33:04
1477,2017-11-22,2017-11-22 08:24:31,2017-11-22 18:44:45
1252,2017-11-22,2017-11-22 08:24:42,2017-11-22 18:38:41
1246,2017-11-22,2017-11-22 08:24:51,2017-11-22 19:11:45
1182,2017-11-22,2017-11-22 08:24:56,2017-11-22 18:55:37
1321,2017-11-22,2017-11-22 08:25:14,2017-11-22 20:15:03
1126,2017-11-22,2017-11-22 08:25:20,2017-11-22 20:28:29
1428,2017-11-22,2017-11-22 08:25:23,2017-11-22 18:10:05
1371,2017-11-22,2017-11-22 08:26:11,2017-11-22 18:12:35
1496,2017-11-22,2017-11-22 08:26:27,2017-11-22 19:27:54
1312,2017-11-22,2017-11-22 08:26:31,2017-11-22 18:53:16
1209,2017-11-22,2017-11-22 08:27:11,2017-11-22 19:22:15
1087,2017-11-22,2017-11-22 08:27:16,2017-11-22 19:08:29
1396,2017-11-22,2017-11-22 08:27:39,2017-11-22 19:18:39
1336,2017-11-22,2017-11-22 08:27:40,2017-11-22 19:43:06
1455,2017-11-22,2017-11-22 08:27:58,2017-11-22 18:59:38
1207,2017-11-22,2017-11-22 08:28:27,2017-11-22 19:20:45
1265,2017-11-22,2017-11-22 08:28:43,2017-11-22 18:42:13
1483,2017-11-22,2017-11-22 08:28:48,2017-11-22 18:08:36
1270,2017-11-22,2017-11-22 08:29:40,2017-11-22 18:47:13
1299,2017-11-22,2017-11-22 08:29:41,2017-11-22 18:34:03
1349,2017-11-22,2017-11-22 08:29:57,2017-11-22 18:15:24
1199,2017-11-22,2017-11-22 08:30:45,2017-11-22 18:14:15
1481,2017-11-22,2017-11-22 08:31:00,2017-11-22 18:43:06
1197,2017-11-22,2017-11-22 08:31:09,2017-11-22 18:20:03
1275,2017-11-22,2017-11-22 08:32:07,2017-11-22 20:10:19
1425,2017-11-22,2017-11-22 08:32:23,2017-11-22 18:08:36
1106,2017-11-22,2017-11-22 08:32:30,2017-11-22 19:57:51
1348,2017-11-22,2017-11-22 08:32:44,2017-11-22 20:33:17
1249,2017-11-22,2017-11-22 08:33:01,2017-11-22 19:22:11
1435,2017-11-22,2017-11-22 08:33:05,2017-11-22 19:26:07
1221,2017-11-22,2017-11-22 08:33:17,2017-11-22 19:50:29
1449,2017-11-22,2017-11-22 08:33:40,2017-11-22 21:26:48
1147,2017-11-22,2017-11-22 08:33:41,2017-11-22 18:34:44
1305,2017-11-22,2017-11-22 08:33:48,2017-11-22 19:26:36
1125,2017-11-22,2017-11-22 08:33:54,2017-11-22 18:31:35
1406,2017-11-22,2017-11-22 08:34:01,2017-11-22 18:57:42
1382,2017-11-22,2017-11-22 08:34:20,2017-11-22 22:06:31
1189,2017-11-22,2017-11-22 08:35:01,2017-11-22 21:24:36
1234,2017-11-22,2017-11-22 08:35:02,2017-11-22 20:19:33
1399,2017-11-22,2017-11-22 08:35:16,2017-11-22 18:59:42
1420,2017-11-22,2017-11-22 08:35:19,2017-11-22 21:40:54
1100,2017-11-22,2017-11-22 08:36:32,2017-11-22 19:53:02
1230,2017-11-22,2017-11-22 08:36:53,2017-11-22 18:43:58
