id,day,checkin,checkout
1013,2017-11-23,0,0
1007,2017-11-23,0,0
1370,2017-11-23,2017-11-23 06:24:10,2017-11-23 17:52:49
1137,2017-11-23,2017-11-23 06:52:37,2017-11-23 20:00:32
1253,2017-11-23,2017-11-23 07:01:27,2017-11-23 18:38:40
1180,2017-11-23,2017-11-23 07:01:30,2017-11-23 17:37:29
1140,2017-11-23,2017-11-23 07:09:32,2017-11-23 18:22:32
1226,2017-11-23,2017-11-23 07:12:51,2017-11-23 19:27:48
1397,2017-11-23,2017-11-23 07:14:58,2017-11-23 18:20:30
1102,2017-11-23,2017-11-23 07:17:37,2017-11-23 19:08:00
1342,2017-11-23,2017-11-23 07:19:12,2017-11-23 17:39:51
1493,2017-11-23,2017-11-23 07:19:22,2017-11-23 18:03:14
1145,2017-11-23,2017-11-23 07:21:45,2017-11-23 19:31:39
1359,2017-11-23,2017-11-23 07:22:57,2017-11-23 19:13:12
1041,2017-11-23,2017-11-23 07:24:36,2017-11-23 20:23:44
1186,2017-11-23,2017-11-23 07:24:49,2017-11-23 17:38:52
1456,2017-11-23,2017-11-23 07:28:43,2017-11-23 19:04:35
1484,2017-11-23,2017-11-23 07:29:40,2017-11-23 20:10:28
1204,2017-11-23,2017-11-23 07:31:10,2017-11-23 16:31:44
1167,2017-11-23,2017-11-23 07:32:53,2017-11-23 19:10:31
1257,2017-11-23,2017-11-23 07:34:59,2017-11-23 19:03:49
1467,2017-11-23,2017-11-23 07:37:15,2017-11-23 18:22:12
1417,2017-11-23,2017-11-23 07:38:12,2017-11-23 19:59:39
1108,2017-11-23,2017-11-23 07:38:59,2017-11-23 18:30:36
1224,2017-11-23,2017-11-23 07:41:25,2017-11-23 19:42:07
1307,2017-11-23,2017-11-23 07:45:23,2017-11-23 19:15:07
1220,2017-11-23,2017-11-23 07:48:30,2017-11-23 19:06:52
1327,2017-11-23,2017-11-23 07:51:52,2017-11-23 18:01:29
1498,2017-11-23,2017-11-23 07:52:46,2017-11-23 18:03:25
1451,2017-11-23,2017-11-23 07:53:41,2017-11-23 17:34:58
1369,2017-11-23,2017-11-23 07:53:46,2017-11-23 20:41:54
1439,2017-11-23,2017-11-23 07:55:13,2017-11-23 19:14:58
1293,2017-11-23,2017-11-23 07:55:21,2017-11-23 18:11:46
1255,2017-11-23,2017-11-23 07:56:13,2017-11-23 17:40:45
1368,2017-11-23,2017-11-23 07:57:18,2017-11-23 17:04:53
1346,2017-11-23,2017-11-23 07:57:23,2017-11-23 18:21:59
1213,2017-11-23,2017-11-23 07:58:29,2017-11-23 18:18:55
1248,2017-11-23,2017-11-23 07:58:40,2017-11-23 20:02:12
1154,2017-11-23,2017-11-23 07:58:51,2017-11-23 21:36:26
1124,2017-11-23,2017-11-23 07:59:30,2017-11-23 18:04:15
1347,2017-11-23,2017-11-23 07:59:42,2017-11-23 17:49:04
1459,2017-11-23,2017-11-23 08:01:00,2017-11-23 22:15:53
1286,2017-11-23,2017-11-23 08:05:11,2017-11-23 19:55:38
1254,2017-11-23,2017-11-23 08:05:15,2017-11-23 19:53:20
1457,2017-11-23,2017-11-23 08:05:24,2017-11-23 21:19:41
1351,2017-11-23,2017-11-23 08:07:19,2017-11-23 19:54:22
1344,2017-11-23,2017-11-23 08:07:41,2017-11-23 20:08:33
1127,2017-11-23,2017-11-23 08:08:04,2017-11-23 20:52:59
1151,2017-11-23,2017-11-23 08:08:25,2017-11-23 18:47:10
1495,2017-11-23,2017-11-23 08:08:42,2017-11-23 19:01:32
1142,2017-11-23,2017-11-23 08:09:35,2017-11-23 19:45:15
1486,2017-11-23,2017-11-23 08:11:14,2017-11-23 18:54:47
1449,2017-11-23,2017-11-23 08:12:43,2017-11-23 19:02:36
1491,2017-11-23,2017-11-23 08:14:47,2017-11-23 21:09:44
1345,2017-11-23,2017-11-23 08:15:58,2017-11-23 18:58:45
1098,2017-11-23,2017-11-23 08:16:02,2017-11-23 18:54:18
1431,2017-11-23,2017-11-23 08:16:58,2017-11-23 17:32:49
1251,2017-11-23,2017-11-23 08:17:06,2017-11-23 19:39:53
1177,2017-11-23,2017-11-23 08:18:22,2017-11-23 20:38:05
1393,2017-11-23,2017-11-23 08:20:56,2017-11-23 19:17:19
1252,2017-11-23,2017-11-23 08:21:27,2017-11-23 18:19:40
1306,2017-11-23,2017-11-23 08:22:12,2017-11-23 19:06:20
1125,2017-11-23,2017-11-23 08:22:26,2017-11-23 18:33:04
1428,2017-11-23,2017-11-23 08:23:21,2017-11-23 20:27:57
1147,2017-11-23,2017-11-23 08:23:34,2017-11-23 18:36:28
1205,2017-11-23,2017-11-23 08:23:58,2017-11-23 21:33:01
1165,2017-11-23,2017-11-23 08:24:16,2017-11-23 19:07:30
1362,2017-11-23,2017-11-23 08:24:32,2017-11-23 18:33:44
1349,2017-11-23,2017-11-23 08:25:09,2017-11-23 18:21:22
1312,2017-11-23,2017-11-23 08:25:56,2017-11-23 20:11:30
1396,2017-11-23,2017-11-23 08:26:04,2017-11-23 21:10:03
1191,2017-11-23,2017-11-23 08:26:26,2017-11-23 19:32:56
1406,2017-11-23,2017-11-23 08:26:55,2017-11-23 19:00:15
1496,2017-11-23,2017-11-23 08:27:01,2017-11-23 19:28:46
1126,2017-11-23,2017-11-23 08:27:07,2017-11-23 21:16:59
1182,2017-11-23,2017-11-23 08:27:08,2017-11-23 18:41:33
1405,2017-11-23,2017-11-23 08:27:35,2017-11-23 18:50:38
1087,2017-11-23,2017-11-23 08:27:55,2017-11-23 19:35:15
1481,2017-11-23,2017-11-23 08:29:14,2017-11-23 18:33:28
1265,2017-11-23,2017-11-23 08:29:16,2017-11-23 18:43:57
1270,2017-11-23,2017-11-23 08:29:33,2017-11-23 18:41:08
1477,2017-11-23,2017-11-23 08:30:04,2017-11-23 15:40:05
1483,2017-11-23,2017-11-23 08:30:55,2017-11-23 18:08:48
1382,2017-11-23,2017-11-23 08:31:50,2017-11-23 19:12:41
1371,2017-11-23,2017-11-23 08:31:57,2017-11-23 19:16:21
1209,2017-11-23,2017-11-23 08:32:10,2017-11-23 19:01:24
1197,2017-11-23,2017-11-23 08:32:11,2017-11-23 18:15:06
1106,2017-11-23,2017-11-23 08:32:27,2017-11-23 20:48:02
