id,day,checkin,checkout
1041,2017-11-01,0,0
1238,2017-11-01,0,0
1125,2017-11-01,0,0
1230,2017-11-01,0,0
1087,2017-11-01,0,0
1007,2017-11-01,0,0
1180,2017-11-01,0,0
1370,2017-11-01,2017-11-01 06:22:15,2017-11-01 19:45:54
1137,2017-11-01,2017-11-01 06:58:05,2017-11-01 18:42:41
1226,2017-11-01,2017-11-01 07:08:49,2017-11-01 17:50:34
1140,2017-11-01,2017-11-01 07:09:43,2017-11-01 18:22:14
1253,2017-11-01,2017-11-01 07:13:10,2017-11-01 17:01:44
1102,2017-11-01,2017-11-01 07:16:03,2017-11-01 19:10:36
1342,2017-11-01,2017-11-01 07:17:11,2017-11-01 20:40:44
1186,2017-11-01,2017-11-01 07:21:46,2017-11-01 18:37:26
1397,2017-11-01,2017-11-01 07:22:14,2017-11-01 21:07:55
1493,2017-11-01,2017-11-01 07:24:51,2017-11-01 21:04:26
1210,2017-11-01,2017-11-01 07:25:42,2017-11-01 21:41:37
1359,2017-11-01,2017-11-01 07:25:46,2017-11-01 19:05:26
1145,2017-11-01,2017-11-01 07:27:12,2017-11-01 21:45:23
1456,2017-11-01,2017-11-01 07:28:01,2017-11-01 19:04:38
1204,2017-11-01,2017-11-01 07:32:02,2017-11-01 18:18:01
1484,2017-11-01,2017-11-01 07:32:35,2017-11-01 18:23:31
1431,2017-11-01,2017-11-01 07:34:29,2017-11-01 17:18:23
1467,2017-11-01,2017-11-01 07:36:04,2017-11-01 19:44:15
1257,2017-11-01,2017-11-01 07:36:54,2017-11-01 19:05:50
1417,2017-11-01,2017-11-01 07:38:12,2017-11-01 21:35:24
1220,2017-11-01,2017-11-01 07:39:32,2017-11-01 19:13:42
1224,2017-11-01,2017-11-01 07:41:29,2017-11-01 18:14:19
1457,2017-11-01,2017-11-01 07:44:35,2017-11-01 18:30:26
1124,2017-11-01,2017-11-01 07:44:49,2017-11-01 17:20:13
1307,2017-11-01,2017-11-01 07:47:23,2017-11-01 19:17:24
1369,2017-11-01,2017-11-01 07:48:35,2017-11-01 19:52:16
1108,2017-11-01,2017-11-01 07:49:30,2017-11-01 18:20:34
1255,2017-11-01,2017-11-01 07:50:14,2017-11-01 18:01:47
1327,2017-11-01,2017-11-01 07:51:13,2017-11-01 18:04:40
1286,2017-11-01,2017-11-01 07:51:27,2017-11-01 19:33:11
1248,2017-11-01,2017-11-01 07:51:55,2017-11-01 20:07:46
1451,2017-11-01,2017-11-01 07:53:15,2017-11-01 17:36:40
1459,2017-11-01,2017-11-01 07:54:07,2017-11-01 19:39:00
1347,2017-11-01,2017-11-01 07:54:15,2017-11-01 20:27:48
1368,2017-11-01,2017-11-01 07:54:49,2017-11-01 17:00:31
1293,2017-11-01,2017-11-01 07:55:09,2017-11-01 20:21:12
1498,2017-11-01,2017-11-01 07:55:39,2017-11-01 18:02:25
1346,2017-11-01,2017-11-01 07:56:25,2017-11-01 19:27:26
1345,2017-11-01,2017-11-01 07:56:55,2017-11-01 18:50:25
1213,2017-11-01,2017-11-01 07:57:36,2017-11-01 18:25:05
1252,2017-11-01,2017-11-01 08:07:24,2017-11-01 19:41:24
1154,2017-11-01,2017-11-01 08:07:32,2017-11-01 19:08:37
1344,2017-11-01,2017-11-01 08:08:00,2017-11-01 18:20:27
1251,2017-11-01,2017-11-01 08:08:26,2017-11-01 18:31:19
1142,2017-11-01,2017-11-01 08:08:44,2017-11-01 19:45:07
1127,2017-11-01,2017-11-01 08:09:30,2017-11-01 19:47:09
1486,2017-11-01,2017-11-01 08:11:18,2017-11-01 20:08:39
1351,2017-11-01,2017-11-01 08:12:25,2017-11-01 19:16:54
1491,2017-11-01,2017-11-01 08:12:25,2017-11-01 19:03:58
1439,2017-11-01,2017-11-01 08:12:42,2017-11-01 17:33:27
1362,2017-11-01,2017-11-01 08:12:45,2017-11-01 21:14:29
1254,2017-11-01,2017-11-01 08:12:56,2017-11-01 20:10:10
1296,2017-11-01,2017-11-01 08:12:59,2017-11-01 19:23:38
1330,2017-11-01,2017-11-01 08:13:22,2017-11-01 18:35:03
1449,2017-11-01,2017-11-01 08:13:36,2017-11-01 19:27:48
1495,2017-11-01,2017-11-01 08:14:41,2017-11-01 18:57:32
1098,2017-11-01,2017-11-01 08:16:27,2017-11-01 14:06:16
