id,day,checkin,checkout
1041,2017-11-05,2017-11-05 07:23:25,2017-11-05 15:42:02
1368,2017-11-05,2017-11-05 08:05:35,2017-11-05 18:34:36
1305,2017-11-05,2017-11-05 08:32:55,2017-11-05 20:51:58
1103,2017-11-05,2017-11-05 08:41:22,2017-11-05 19:22:25
1277,2017-11-05,2017-11-05 08:43:28,2017-11-05 20:38:48
1473,2017-11-05,2017-11-05 08:50:27,2017-11-05 17:57:51
1322,2017-11-05,2017-11-05 08:51:54,2017-11-05 19:19:03
1354,2017-11-05,2017-11-05 08:52:09,2017-11-05 19:10:42
1184,2017-11-05,2017-11-05 08:53:03,2017-11-05 19:51:28
1152,2017-11-05,2017-11-05 08:53:15,2017-11-05 18:56:38
1363,2017-11-05,2017-11-05 08:55:13,2017-11-05 18:38:10
1499,2017-11-05,2017-11-05 09:00:25,2017-11-05 19:28:28
1300,2017-11-05,2017-11-05 09:00:40,2017-11-05 21:35:14
1113,2017-11-05,2017-11-05 09:00:58,2017-11-05 20:29:38
1440,2017-11-05,2017-11-05 09:03:07,2017-11-05 19:18:20
