id,day,checkin,checkout
1007,2017-11-24,0,0
1444,2017-11-24,0,0
1224,2017-11-24,0,0
1041,2017-11-24,0,0
1370,2017-11-24,2017-11-24 06:28:42,2017-11-24 19:45:13
1180,2017-11-24,2017-11-24 06:53:34,2017-11-24 17:25:12
1137,2017-11-24,2017-11-24 06:54:37,2017-11-24 18:08:22
1226,2017-11-24,2017-11-24 07:01:08,2017-11-24 14:11:09
1140,2017-11-24,2017-11-24 07:02:53,2017-11-24 18:37:22
1397,2017-11-24,2017-11-24 07:07:40,2017-11-24 19:11:48
1253,2017-11-24,2017-11-24 07:10:01,2017-11-24 19:04:23
1359,2017-11-24,2017-11-24 07:13:16,2017-11-24 19:23:24
1493,2017-11-24,2017-11-24 07:14:20,2017-11-24 18:04:16
1102,2017-11-24,2017-11-24 07:16:11,2017-11-24 19:09:32
1145,2017-11-24,2017-11-24 07:17:52,2017-11-24 19:17:05
1456,2017-11-24,2017-11-24 07:28:25,2017-11-24 20:54:36
1186,2017-11-24,2017-11-24 07:29:18,2017-11-24 19:32:08
1204,2017-11-24,2017-11-24 07:30:26,2017-11-24 19:08:57
1431,2017-11-24,2017-11-24 07:30:30,2017-11-24 17:19:03
1257,2017-11-24,2017-11-24 07:34:05,2017-11-24 19:07:23
1342,2017-11-24,2017-11-24 07:36:50,2017-11-24 18:38:53
1210,2017-11-24,2017-11-24 07:37:49,2017-11-24 18:56:40
1167,2017-11-24,2017-11-24 07:38:09,2017-11-24 19:15:03
1417,2017-11-24,2017-11-24 07:38:12,2017-11-24 19:13:32
1467,2017-11-24,2017-11-24 07:40:06,2017-11-24 18:15:22
1220,2017-11-24,2017-11-24 07:40:30,2017-11-24 20:45:48
1124,2017-11-24,2017-11-24 07:43:41,2017-11-24 17:30:04
1459,2017-11-24,2017-11-24 07:43:59,2017-11-24 19:21:54
1369,2017-11-24,2017-11-24 07:44:01,2017-11-24 17:39:12
1286,2017-11-24,2017-11-24 07:44:47,2017-11-24 21:12:01
1327,2017-11-24,2017-11-24 07:44:59,2017-11-24 18:01:08
1108,2017-11-24,2017-11-24 07:45:31,2017-11-24 18:30:32
1307,2017-11-24,2017-11-24 07:47:32,2017-11-24 20:58:30
1484,2017-11-24,2017-11-24 07:50:34,2017-11-24 18:18:04
1439,2017-11-24,2017-11-24 07:50:48,2017-11-24 18:15:38
1255,2017-11-24,2017-11-24 07:52:39,2017-11-24 20:02:38
1498,2017-11-24,2017-11-24 07:52:57,2017-11-24 19:17:09
1368,2017-11-24,2017-11-24 07:53:12,2017-11-24 17:02:10
1451,2017-11-24,2017-11-24 07:53:23,2017-11-24 17:37:00
1151,2017-11-24,2017-11-24 07:54:21,2017-11-24 18:47:48
1213,2017-11-24,2017-11-24 07:55:50,2017-11-24 18:19:26
1347,2017-11-24,2017-11-24 07:56:41,2017-11-24 17:52:56
1346,2017-11-24,2017-11-24 07:57:32,2017-11-24 18:23:05
