id,day,checkin,checkout
1068,2017-11-30,0,0
1376,2017-11-30,0,0
1058,2017-11-30,0,0
1216,2017-11-30,0,0
1352,2017-11-30,0,0
1383,2017-11-30,0,0
1389,2017-11-30,0,0
1487,2017-11-30,0,0
1013,2017-11-30,0,0
1041,2017-11-30,0,0
1281,2017-11-30,0,0
1149,2017-11-30,0,0
1370,2017-11-30,2017-11-30 06:26:11,2017-11-30 20:04:55
1180,2017-11-30,2017-11-30 06:54:37,2017-11-30 19:10:52
1226,2017-11-30,2017-11-30 07:02:54,2017-11-30 18:44:33
1140,2017-11-30,2017-11-30 07:07:03,2017-11-30 18:54:45
1397,2017-11-30,2017-11-30 07:12:29,2017-11-30 20:42:23
1359,2017-11-30,2017-11-30 07:14:29,2017-11-30 18:57:59
1145,2017-11-30,2017-11-30 07:15:28,2017-11-30 22:20:46
1253,2017-11-30,2017-11-30 07:15:41,2017-11-30 19:23:57
1102,2017-11-30,2017-11-30 07:17:00,2017-11-30 19:09:53
1493,2017-11-30,2017-11-30 07:22:55,2017-11-30 18:14:50
1456,2017-11-30,2017-11-30 07:28:37,2017-11-30 20:27:56
1186,2017-11-30,2017-11-30 07:32:10,2017-11-30 18:09:26
1204,2017-11-30,2017-11-30 07:32:22,2017-11-30 18:03:19
1342,2017-11-30,2017-11-30 07:32:49,2017-11-30 17:59:05
1210,2017-11-30,2017-11-30 07:33:01,2017-11-30 20:21:47
1431,2017-11-30,2017-11-30 07:36:48,2017-11-30 19:17:19
1467,2017-11-30,2017-11-30 07:36:58,2017-11-30 18:19:54
1108,2017-11-30,2017-11-30 07:37:32,2017-11-30 19:35:27
1417,2017-11-30,2017-11-30 07:37:44,2017-11-30 20:04:15
1257,2017-11-30,2017-11-30 07:37:45,2017-11-30 21:36:15
1224,2017-11-30,2017-11-30 07:41:24,2017-11-30 18:51:46
1167,2017-11-30,2017-11-30 07:42:50,2017-11-30 19:11:39
1220,2017-11-30,2017-11-30 07:45:48,2017-11-30 19:08:49
1307,2017-11-30,2017-11-30 07:46:26,2017-11-30 19:15:10
1286,2017-11-30,2017-11-30 07:47:13,2017-11-30 19:28:12
1451,2017-11-30,2017-11-30 07:49:54,2017-11-30 20:15:29
1498,2017-11-30,2017-11-30 07:52:30,2017-11-30 18:04:31
1368,2017-11-30,2017-11-30 07:52:53,2017-11-30 18:35:14
1248,2017-11-30,2017-11-30 07:53:03,2017-11-30 17:15:23
1484,2017-11-30,2017-11-30 07:54:54,2017-11-30 21:23:29
1213,2017-11-30,2017-11-30 07:55:07,2017-11-30 19:56:07
1124,2017-11-30,2017-11-30 07:55:48,2017-11-30 20:15:59
1346,2017-11-30,2017-11-30 07:56:10,2017-11-30 19:34:51
1327,2017-11-30,2017-11-30 07:56:10,2017-11-30 18:00:08
1439,2017-11-30,2017-11-30 07:57:43,2017-11-30 19:50:56
1151,2017-11-30,2017-11-30 07:58:07,2017-11-30 18:46:21
1347,2017-11-30,2017-11-30 07:58:12,2017-11-30 19:17:26
1293,2017-11-30,2017-11-30 07:59:09,2017-11-30 18:14:47
1255,2017-11-30,2017-11-30 07:59:19,2017-11-30 17:48:38
1369,2017-11-30,2017-11-30 07:59:45,2017-11-30 17:47:55
1459,2017-11-30,2017-11-30 08:01:16,2017-11-30 19:28:51
1252,2017-11-30,2017-11-30 08:02:01,2017-11-30 18:41:20
1254,2017-11-30,2017-11-30 08:02:42,2017-11-30 19:55:40
1457,2017-11-30,2017-11-30 08:04:35,2017-11-30 18:29:20
1127,2017-11-30,2017-11-30 08:05:08,2017-11-30 21:04:42
1154,2017-11-30,2017-11-30 08:05:51,2017-11-30 20:41:01
1251,2017-11-30,2017-11-30 08:07:28,2017-11-30 21:10:06
1495,2017-11-30,2017-11-30 08:07:38,2017-11-30 21:52:42
1344,2017-11-30,2017-11-30 08:08:38,2017-11-30 20:50:17
1345,2017-11-30,2017-11-30 08:09:35,2017-11-30 21:19:02
1177,2017-11-30,2017-11-30 08:09:50,2017-11-30 22:01:23
1142,2017-11-30,2017-11-30 08:09:58,2017-11-30 19:46:30
1491,2017-11-30,2017-11-30 08:11:40,2017-11-30 21:12:11
1296,2017-11-30,2017-11-30 08:12:47,2017-11-30 20:41:46
1330,2017-11-30,2017-11-30 08:13:15,2017-11-30 18:33:17
1362,2017-11-30,2017-11-30 08:13:54,2017-11-30 18:37:08
1098,2017-11-30,2017-11-30 08:14:35,2017-11-30 21:37:53
1182,2017-11-30,2017-11-30 08:14:55,2017-11-30 18:44:28
1165,2017-11-30,2017-11-30 08:15:37,2017-11-30 18:50:57
1449,2017-11-30,2017-11-30 08:17:44,2017-11-30 20:11:22
1351,2017-11-30,2017-11-30 08:20:05,2017-11-30 21:41:41
1306,2017-11-30,2017-11-30 08:21:29,2017-11-30 19:05:51
1486,2017-11-30,2017-11-30 08:22:44,2017-11-30 20:05:40
1270,2017-11-30,2017-11-30 08:23:27,2017-11-30 19:27:19
1205,2017-11-30,2017-11-30 08:23:31,2017-11-30 19:56:09
1125,2017-11-30,2017-11-30 08:24:29,2017-11-30 18:33:48
1191,2017-11-30,2017-11-30 08:24:33,2017-11-30 21:30:59
1312,2017-11-30,2017-11-30 08:24:59,2017-11-30 19:59:47
1126,2017-11-30,2017-11-30 08:25:00,2017-11-30 21:59:36
1429,2017-11-30,2017-11-30 08:25:14,2017-11-30 18:30:03
1199,2017-11-30,2017-11-30 08:25:48,2017-11-30 19:35:25
1428,2017-11-30,2017-11-30 08:26:08,2017-11-30 18:07:22
1207,2017-11-30,2017-11-30 08:26:44,2017-11-30 21:31:34
1396,2017-11-30,2017-11-30 08:26:49,2017-11-30 19:22:37
1100,2017-11-30,2017-11-30 08:27:08,2017-11-30 18:38:53
1483,2017-11-30,2017-11-30 08:27:40,2017-11-30 20:57:48
1496,2017-11-30,2017-11-30 08:27:44,2017-11-30 20:58:12
1336,2017-11-30,2017-11-30 08:27:52,2017-11-30 20:28:32
1481,2017-11-30,2017-11-30 08:28:59,2017-11-30 18:45:34
1490,2017-11-30,2017-11-30 08:29:38,2017-11-30 20:40:37
1197,2017-11-30,2017-11-30 08:29:40,2017-11-30 18:19:04
1137,2017-11-30,2017-11-30 08:29:58,2017-11-30 18:40:01
1299,2017-11-30,2017-11-30 08:30:00,2017-11-30 18:35:43
1477,2017-11-30,2017-11-30 08:30:15,2017-11-30 18:38:17
1420,2017-11-30,2017-11-30 08:30:43,2017-11-30 19:18:18
1265,2017-11-30,2017-11-30 08:30:55,2017-11-30 19:17:44
1275,2017-11-30,2017-11-30 08:31:14,2017-11-30 18:31:30
1230,2017-11-30,2017-11-30 08:31:17,2017-11-30 20:49:26
1147,2017-11-30,2017-11-30 08:31:32,2017-11-30 18:29:14
1348,2017-11-30,2017-11-30 08:33:03,2017-11-30 21:50:58
1115,2017-11-30,2017-11-30 08:33:42,2017-11-30 19:58:39
1455,2017-11-30,2017-11-30 08:33:44,2017-11-30 21:00:58
1106,2017-11-30,2017-11-30 08:34:25,2017-11-30 20:38:14
1221,2017-11-30,2017-11-30 08:34:36,2017-11-30 19:27:19
1246,2017-11-30,2017-11-30 08:34:43,2017-11-30 19:55:49
1406,2017-11-30,2017-11-30 08:34:59,2017-11-30 20:33:39
1435,2017-11-30,2017-11-30 08:35:00,2017-11-30 20:33:41
1466,2017-11-30,2017-11-30 08:35:13,2017-11-30 18:41:13
1189,2017-11-30,2017-11-30 08:35:41,2017-11-30 19:58:31
1393,2017-11-30,2017-11-30 08:35:53,2017-11-30 19:15:28
1152,2017-11-30,2017-11-30 08:35:59,2017-11-30 18:26:07
1209,2017-11-30,2017-11-30 08:36:56,2017-11-30 20:01:04
1278,2017-11-30,2017-11-30 08:37:42,2017-11-30 21:02:44
1277,2017-11-30,2017-11-30 08:38:05,2017-11-30 18:07:19
1399,2017-11-30,2017-11-30 08:38:08,2017-11-30 20:57:50
1425,2017-11-30,2017-11-30 08:38:10,2017-11-30 19:02:13
1349,2017-11-30,2017-11-30 08:38:34,2017-11-30 20:38:32
1103,2017-11-30,2017-11-30 08:39:19,2017-11-30 19:21:16
1262,2017-11-30,2017-11-30 08:39:45,2017-11-30 19:58:22
1129,2017-11-30,2017-11-30 08:40:02,2017-11-30 18:20:17
1305,2017-11-30,2017-11-30 08:40:18,2017-11-30 22:29:26
1343,2017-11-30,2017-11-30 08:40:24,2017-11-30 18:23:19
1371,2017-11-30,2017-11-30 08:40:44,2017-11-30 18:06:31
1234,2017-11-30,2017-11-30 08:41:05,2017-11-30 18:16:54
1169,2017-11-30,2017-11-30 08:41:13,2017-11-30 19:13:40
1471,2017-11-30,2017-11-30 08:41:52,2017-11-30 18:46:39
1382,2017-11-30,2017-11-30 08:42:03,2017-11-30 19:22:02
1153,2017-11-30,2017-11-30 08:42:04,2017-11-30 19:10:49
1388,2017-11-30,2017-11-30 08:42:59,2017-11-30 20:42:48
1423,2017-11-30,2017-11-30 08:44:03,2017-11-30 19:44:04
1110,2017-11-30,2017-11-30 08:44:16,2017-11-30 18:04:42
1303,2017-11-30,2017-11-30 08:44:24,2017-11-30 19:31:30
1473,2017-11-30,2017-11-30 08:45:24,2017-11-30 19:44:22
1405,2017-11-30,2017-11-30 08:45:30,2017-11-30 21:09:23
1139,2017-11-30,2017-11-30 08:46:40,2017-11-30 19:07:56
1184,2017-11-30,2017-11-30 08:46:47,2017-11-30 19:13:25
1301,2017-11-30,2017-11-30 08:47:41,2017-11-30 20:56:36
1087,2017-11-30,2017-11-30 08:47:41,2017-11-30 18:50:38
1378,2017-11-30,2017-11-30 08:47:43,2017-11-30 20:21:31
1409,2017-11-30,2017-11-30 08:48:57,2017-11-30 19:58:12
1416,2017-11-30,2017-11-30 08:49:16,2017-11-30 18:47:06
1398,2017-11-30,2017-11-30 08:49:37,2017-11-30 19:03:58
1295,2017-11-30,2017-11-30 08:49:47,2017-11-30 19:05:04
1379,2017-11-30,2017-11-30 08:50:09,2017-11-30 19:51:18
1172,2017-11-30,2017-11-30 08:50:12,2017-11-30 19:02:07
