id,day,checkin,checkout
1096,2017-11-20,0,0
1067,2017-11-20,0,0
1435,2017-11-20,0,0
1119,2017-11-20,0,0
1104,2017-11-20,0,0
1041,2017-11-20,0,0
1370,2017-11-20,2017-11-20 06:27:16,2017-11-20 17:52:59
1180,2017-11-20,2017-11-20 06:49:12,2017-11-20 17:20:30
1137,2017-11-20,2017-11-20 06:50:46,2017-11-20 18:15:38
1226,2017-11-20,2017-11-20 07:03:58,2017-11-20 17:58:41
1253,2017-11-20,2017-11-20 07:12:30,2017-11-20 19:23:33
1102,2017-11-20,2017-11-20 07:14:02,2017-11-20 20:57:51
1140,2017-11-20,2017-11-20 07:15:49,2017-11-20 18:30:49
1493,2017-11-20,2017-11-20 07:17:20,2017-11-20 18:05:19
1145,2017-11-20,2017-11-20 07:18:10,2017-11-20 21:21:40
1359,2017-11-20,2017-11-20 07:24:04,2017-11-20 18:56:18
1210,2017-11-20,2017-11-20 07:26:15,2017-11-20 18:48:06
1342,2017-11-20,2017-11-20 07:26:21,2017-11-20 19:28:48
1204,2017-11-20,2017-11-20 07:26:24,2017-11-20 18:07:51
1456,2017-11-20,2017-11-20 07:28:00,2017-11-20 21:10:29
1186,2017-11-20,2017-11-20 07:31:10,2017-11-20 17:47:53
1467,2017-11-20,2017-11-20 07:31:56,2017-11-20 20:57:40
1484,2017-11-20,2017-11-20 07:34:24,2017-11-20 19:31:32
1431,2017-11-20,2017-11-20 07:36:43,2017-11-20 18:20:02
1417,2017-11-20,2017-11-20 07:38:08,2017-11-20 19:13:02
1257,2017-11-20,2017-11-20 07:38:28,2017-11-20 19:28:49
1459,2017-11-20,2017-11-20 07:40:00,2017-11-20 19:13:16
1108,2017-11-20,2017-11-20 07:40:18,2017-11-20 18:16:38
1167,2017-11-20,2017-11-20 07:41:11,2017-11-20 19:17:03
1224,2017-11-20,2017-11-20 07:41:41,2017-11-20 18:13:42
1255,2017-11-20,2017-11-20 07:45:15,2017-11-20 18:45:41
1220,2017-11-20,2017-11-20 07:46:47,2017-11-20 21:22:30
1248,2017-11-20,2017-11-20 07:47:31,2017-11-20 17:59:52
1451,2017-11-20,2017-11-20 07:48:09,2017-11-20 17:37:12
1368,2017-11-20,2017-11-20 07:49:17,2017-11-20 18:13:42
1327,2017-11-20,2017-11-20 07:49:52,2017-11-20 18:20:13
1286,2017-11-20,2017-11-20 07:50:50,2017-11-20 20:43:02
1498,2017-11-20,2017-11-20 07:53:52,2017-11-20 18:05:07
1254,2017-11-20,2017-11-20 07:55:06,2017-11-20 20:16:56
1347,2017-11-20,2017-11-20 07:56:23,2017-11-20 17:55:55
