id,day,checkin,checkout
1370,2017-11-19,2017-11-19 06:40:43,2017-11-19 17:42:31
1180,2017-11-19,2017-11-19 06:57:50,2017-11-19 19:31:17
1137,2017-11-19,2017-11-19 07:04:30,2017-11-19 19:41:37
1253,2017-11-19,2017-11-19 07:10:49,2017-11-19 18:46:40
1226,2017-11-19,2017-11-19 07:11:03,2017-11-19 17:37:21
1210,2017-11-19,2017-11-19 07:27:00,2017-11-19 18:55:56
1220,2017-11-19,2017-11-19 07:40:04,2017-11-19 21:30:16
1342,2017-11-19,2017-11-19 07:40:19,2017-11-19 19:52:14
1186,2017-11-19,2017-11-19 07:40:45,2017-11-19 17:34:28
1431,2017-11-19,2017-11-19 07:43:47,2017-11-19 17:12:43
1484,2017-11-19,2017-11-19 07:49:32,2017-11-19 19:29:09
1124,2017-11-19,2017-11-19 07:53:19,2017-11-19 17:08:46
1451,2017-11-19,2017-11-19 07:59:36,2017-11-19 19:23:28
1255,2017-11-19,2017-11-19 08:02:20,2017-11-19 17:46:08
1293,2017-11-19,2017-11-19 08:02:42,2017-11-19 20:25:26
1151,2017-11-19,2017-11-19 08:06:00,2017-11-19 19:10:24
1346,2017-11-19,2017-11-19 08:06:27,2017-11-19 18:24:18
1347,2017-11-19,2017-11-19 08:08:37,2017-11-19 18:00:34
1491,2017-11-19,2017-11-19 08:16:57,2017-11-19 20:38:00
1104,2017-11-19,2017-11-19 08:22:07,2017-11-19 18:06:16
1467,2017-11-19,2017-11-19 08:29:33,2017-11-19 19:25:33
1299,2017-11-19,2017-11-19 08:30:55,2017-11-19 18:32:40
1149,2017-11-19,2017-11-19 08:44:44,2017-11-19 19:00:13
1110,2017-11-19,2017-11-19 08:46:04,2017-11-19 18:23:41
1281,2017-11-19,2017-11-19 08:56:30,2017-11-19 18:45:24
1141,2017-11-19,2017-11-19 08:56:34,2017-11-19 19:59:32
1300,2017-11-19,2017-11-19 09:02:05,2017-11-19 18:35:49
1383,2017-11-19,2017-11-19 09:30:35,2017-11-19 20:59:55
1389,2017-11-19,2017-11-19 09:38:48,2017-11-19 20:05:23
1297,2017-11-19,2017-11-19 09:50:22,2017-11-19 19:06:20
1274,2017-11-19,2017-11-19 09:55:42,2017-11-19 20:52:03
